[2025-05-05 17:09:23.471] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:30.160] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:24:30.161] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.8
[2025-05-05 18:24:30.384] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:30.387] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:30.473] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:30.474] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:30.590] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:30.592] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:30.630] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:24:30.631] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.86
[2025-05-05 18:24:30.695] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:24:30.696] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.75
[2025-05-05 18:24:30.811] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:30.814] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:30.911] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:30.913] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:31.018] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:24:31.019] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:24:31.133] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:31.135] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:31.179] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:31.180] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:31.358] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:24:31.360] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:24:31.459] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:31.461] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:31.573] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:31.576] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.85
[2025-05-05 18:24:31.643] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:31.645] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:31.669] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:31.670] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:31.866] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:31.867] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:31.975] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:31.976] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:32.132] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:32.134] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:32.152] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:32.154] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:32.227] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:32.228] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:32.347] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:24:32.350] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.8
[2025-05-05 18:24:32.460] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:32.462] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:32.563] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:24:32.565] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:24:32.647] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:32.650] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:32.662] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:24:32.663] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.85
[2025-05-05 18:24:32.779] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:32.781] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:32.892] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:32.893] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:32.997] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:32.998] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.81
[2025-05-05 18:24:33.107] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:33.109] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:33.147] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:33.148] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:33.220] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:33.222] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:33.321] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:24:33.323] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:24:33.434] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:24:33.437] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.76
[2025-05-05 18:24:33.533] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:33.535] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:33.660] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:24:33.663] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.78
[2025-05-05 18:24:33.683] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:33.684] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:33.873] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:33.876] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:33.967] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:33.969] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:34.088] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:24:34.090] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.71
[2025-05-05 18:24:34.173] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:34.175] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:34.203] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:34.204] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:34.316] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:24:34.319] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.9
[2025-05-05 18:24:34.423] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:34.424] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:34.549] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:34.553] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:34.658] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:34.660] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:34.676] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:34.676] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:34.875] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:24:34.879] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.84
[2025-05-05 18:24:34.993] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:34.996] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:35.097] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:24:35.100] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.71
[2025-05-05 18:24:35.168] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:35.169] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:35.191] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:35.191] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.92
[2025-05-05 18:24:35.307] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:35.309] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:35.421] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:35.425] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.94
[2025-05-05 18:24:35.526] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:35.528] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.84
[2025-05-05 18:24:35.638] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:35.640] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:35.675] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:24:35.676] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:24:35.754] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:35.756] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.88
[2025-05-05 18:24:35.854] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:24:35.857] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:24:35.972] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:35.974] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.9
[2025-05-05 18:24:36.078] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:24:36.080] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.74
[2025-05-05 18:24:36.163] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:36.164] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:36.181] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:24:36.181] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.76
[2025-05-05 18:24:36.293] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:36.295] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.89
[2025-05-05 18:24:36.397] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:36.398] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:36.515] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:36.519] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:36.610] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:36.612] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:36.670] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:36.672] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:36.728] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:36.730] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:36.833] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:24:36.835] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:24:36.989] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:24:36.989] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.77
[2025-05-05 18:24:37.171] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.93
[2025-05-05 18:24:37.174] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.93
[2025-05-05 18:24:37.206] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:37.208] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:37.381] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:37.385] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:37.490] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:37.492] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:37.602] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:24:37.606] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.92
[2025-05-05 18:24:37.658] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:37.660] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.88
[2025-05-05 18:24:37.700] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.95
[2025-05-05 18:24:37.700] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.95
[2025-05-05 18:24:37.818] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:24:37.821] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.7
[2025-05-05 18:24:37.920] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:37.921] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:38.063] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:38.065] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:38.162] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:38.167] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:38.181] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:38.182] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.74
[2025-05-05 18:24:38.363] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:38.365] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.94
[2025-05-05 18:24:38.486] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:24:38.488] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.72
[2025-05-05 18:24:38.596] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:38.598] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.81
[2025-05-05 18:24:38.686] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:38.687] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.87
[2025-05-05 18:24:38.718] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:38.718] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.79
[2025-05-05 18:24:38.839] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:38.841] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.91
[2025-05-05 18:24:38.952] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:38.953] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:39.069] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.071] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.179] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:39.181] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.87
[2025-05-05 18:24:39.206] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:39.207] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.93
[2025-05-05 18:24:39.275] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:39.275] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.73
[2025-05-05 18:24:39.392] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.95
[2025-05-05 18:24:39.395] INTRUSION_DETECTION :: intrusion_detected:True | confidence:0.95
[2025-05-05 18:24:39.500] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:39.502] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.73
[2025-05-05 18:24:39.614] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.616] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.708] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.710] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.78
[2025-05-05 18:24:39.728] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
[2025-05-05 18:24:39.729] INTRUSION_DETECTION :: intrusion_detected:False | confidence:0.82
